name,path,description,external_url,background_color,Background,Backhair,Body,Face,Fronthair
Love Addicted Girl #149,https://love-addicted-girls.s3.amazonaws.com/images/0149.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,gal,caba2,kira3,gal
Love Addicted Girl #150,https://love-addicted-girls.s3.amazonaws.com/images/0150.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_kurotuki,odango,swim1,kira2,odango
Love Addicted Girl #151,https://love-addicted-girls.s3.amazonaws.com/images/0151.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,hime2,loli2,cocktail3,hime2
Love Addicted Girl #152,https://love-addicted-girls.s3.amazonaws.com/images/0152.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,odango,maid2,gal3,odango
Love Addicted Girl #153,https://love-addicted-girls.s3.amazonaws.com/images/0153.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,cocktail,shifuku2,basic2,cocktail
Love Addicted Girl #154,https://love-addicted-girls.s3.amazonaws.com/images/0154.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,hime,maid2,cocktail3,hime
Love Addicted Girl #155,https://love-addicted-girls.s3.amazonaws.com/images/0155.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,twintail,casino1,gal3,twintail
Love Addicted Girl #156,https://love-addicted-girls.s3.amazonaws.com/images/0156.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,hime2,shifuku,ero1,hime2
Love Addicted Girl #157,https://love-addicted-girls.s3.amazonaws.com/images/0157.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,twintail,casino1,basic1,twintail
Love Addicted Girl #158,https://love-addicted-girls.s3.amazonaws.com/images/0158.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,twintail,casino2,cocktail2,twintail
Love Addicted Girl #159,https://love-addicted-girls.s3.amazonaws.com/images/0159.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_lantern,hime,caba2,cocktail1,hime
Love Addicted Girl #160,https://love-addicted-girls.s3.amazonaws.com/images/0160.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_kurotuki,gal,maid1,cocktail1,gal
Love Addicted Girl #161,https://love-addicted-girls.s3.amazonaws.com/images/0161.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,zero,shifuku,ero2,zero
Love Addicted Girl #162,https://love-addicted-girls.s3.amazonaws.com/images/0162.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,hime2,maid1,ero1,hime2
Love Addicted Girl #163,https://love-addicted-girls.s3.amazonaws.com/images/0163.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,odango,cab1,kira2,odango
Love Addicted Girl #164,https://love-addicted-girls.s3.amazonaws.com/images/0164.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,zero,sakyubasu1,ero1,zero
Love Addicted Girl #165,https://love-addicted-girls.s3.amazonaws.com/images/0165.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,twintail,loli1,ero1,twintail
Love Addicted Girl #166,https://love-addicted-girls.s3.amazonaws.com/images/0166.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,odango,maid1,ero2,odango
Love Addicted Girl #167,https://love-addicted-girls.s3.amazonaws.com/images/0167.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,twintail,loli1,cocktail3,twintail
Love Addicted Girl #168,https://love-addicted-girls.s3.amazonaws.com/images/0168.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,hime2,shifuku3,cocktail3,hime2
Love Addicted Girl #169,https://love-addicted-girls.s3.amazonaws.com/images/0169.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,hime,sakyubasu1,cocktail2,hime
Love Addicted Girl #170,https://love-addicted-girls.s3.amazonaws.com/images/0170.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,hime2,loli1,gal2,hime2
Love Addicted Girl #171,https://love-addicted-girls.s3.amazonaws.com/images/0171.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,gal,loli1,kira1,gal
Love Addicted Girl #172,https://love-addicted-girls.s3.amazonaws.com/images/0172.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,twintail,loli1,gal2,twintail
Love Addicted Girl #173,https://love-addicted-girls.s3.amazonaws.com/images/0173.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,cocktail,maid2,basic2,cocktail
Love Addicted Girl #174,https://love-addicted-girls.s3.amazonaws.com/images/0174.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,hime2,sweet2,cocktail1,hime2
Love Addicted Girl #175,https://love-addicted-girls.s3.amazonaws.com/images/0175.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,cocktail,swim2,kira2,cocktail
Love Addicted Girl #176,https://love-addicted-girls.s3.amazonaws.com/images/0176.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,cocktail,shifuku2,basic2,cocktail
Love Addicted Girl #177,https://love-addicted-girls.s3.amazonaws.com/images/0177.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,odango,maid1,cocktail2,odango
Love Addicted Girl #178,https://love-addicted-girls.s3.amazonaws.com/images/0178.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,hime,sweet2,basic1,hime
Love Addicted Girl #179,https://love-addicted-girls.s3.amazonaws.com/images/0179.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,odango,caba2,cocktail3,odango
Love Addicted Girl #180,https://love-addicted-girls.s3.amazonaws.com/images/0180.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_moon,hime2,maid1,kira1,hime2
Love Addicted Girl #181,https://love-addicted-girls.s3.amazonaws.com/images/0181.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,cocktail,sakyubasu1,kira1,cocktail
Love Addicted Girl #182,https://love-addicted-girls.s3.amazonaws.com/images/0182.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,gal,swim2,ero2,gal
Love Addicted Girl #183,https://love-addicted-girls.s3.amazonaws.com/images/0183.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,gal,maid2,cocktail2,gal
Love Addicted Girl #184,https://love-addicted-girls.s3.amazonaws.com/images/0184.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,odango,wafuku1,basic2,odango
Love Addicted Girl #185,https://love-addicted-girls.s3.amazonaws.com/images/0185.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,cocktail,loli2,ero1,cocktail
Love Addicted Girl #186,https://love-addicted-girls.s3.amazonaws.com/images/0186.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,twintail,casino2,gal3,twintail
Love Addicted Girl #187,https://love-addicted-girls.s3.amazonaws.com/images/0187.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_lantern,odango,loli1,cocktail3,odango
Love Addicted Girl #188,https://love-addicted-girls.s3.amazonaws.com/images/0188.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,hime,swim1,basic1,hime
Love Addicted Girl #189,https://love-addicted-girls.s3.amazonaws.com/images/0189.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,cocktail,shifuku,cocktail1,cocktail
Love Addicted Girl #190,https://love-addicted-girls.s3.amazonaws.com/images/0190.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,odango,wafuku1,kira2,odango
Love Addicted Girl #191,https://love-addicted-girls.s3.amazonaws.com/images/0191.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,twintail,wafuku2,gal3,twintail
Love Addicted Girl #192,https://love-addicted-girls.s3.amazonaws.com/images/0192.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,hime2,swim2,ero1,hime2
Love Addicted Girl #193,https://love-addicted-girls.s3.amazonaws.com/images/0193.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,gal,sweet2,cocktail3,gal
Love Addicted Girl #194,https://love-addicted-girls.s3.amazonaws.com/images/0194.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,zero,shifuku,kira3,zero
Love Addicted Girl #195,https://love-addicted-girls.s3.amazonaws.com/images/0195.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,hime,casino1,kira1,hime
Love Addicted Girl #196,https://love-addicted-girls.s3.amazonaws.com/images/0196.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,twintail,sweet2,kira1,twintail
Love Addicted Girl #197,https://love-addicted-girls.s3.amazonaws.com/images/0197.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,zero,shifuku2,gal3,zero
Love Addicted Girl #198,https://love-addicted-girls.s3.amazonaws.com/images/0198.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_kurotsuki3,hime,casino2,gal2,hime
Love Addicted Girl #199,https://love-addicted-girls.s3.amazonaws.com/images/0199.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,cocktail,wafuku2,ero2,cocktail
Love Addicted Girl #200,https://love-addicted-girls.s3.amazonaws.com/images/0200.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_lantern,hime2,sweet2,kira2,hime2
Love Addicted Girl #201,https://love-addicted-girls.s3.amazonaws.com/images/0201.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,odango,casino2,basic2,odango
Love Addicted Girl #202,https://love-addicted-girls.s3.amazonaws.com/images/0202.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_kurotsuki3,zero,maid2,ero2,zero
Love Addicted Girl #203,https://love-addicted-girls.s3.amazonaws.com/images/0203.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,twintail,loli1,cocktail2,twintail
Love Addicted Girl #204,https://love-addicted-girls.s3.amazonaws.com/images/0204.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,gal,sweet2,gal3,gal
Love Addicted Girl #205,https://love-addicted-girls.s3.amazonaws.com/images/0205.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,zero,wafuku1,ero1,zero
Love Addicted Girl #206,https://love-addicted-girls.s3.amazonaws.com/images/0206.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,twintail,maid2,ero1,twintail
Love Addicted Girl #207,https://love-addicted-girls.s3.amazonaws.com/images/0207.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_lantern,cocktail,loli1,basic2,cocktail
Love Addicted Girl #208,https://love-addicted-girls.s3.amazonaws.com/images/0208.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,gal,shifuku2,ero1,gal
Love Addicted Girl #209,https://love-addicted-girls.s3.amazonaws.com/images/0209.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,gal,shifuku3,gal3,gal
Love Addicted Girl #210,https://love-addicted-girls.s3.amazonaws.com/images/0210.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_lantern,odango,swim2,kira2,odango
Love Addicted Girl #211,https://love-addicted-girls.s3.amazonaws.com/images/0211.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,zero,loli2,gal2,zero
Love Addicted Girl #212,https://love-addicted-girls.s3.amazonaws.com/images/0212.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,odango,maid2,kira1,odango
Love Addicted Girl #213,https://love-addicted-girls.s3.amazonaws.com/images/0213.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,cocktail,maid2,kira2,cocktail
Love Addicted Girl #214,https://love-addicted-girls.s3.amazonaws.com/images/0214.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,hime,swim1,gal3,hime
Love Addicted Girl #215,https://love-addicted-girls.s3.amazonaws.com/images/0215.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,cocktail,swim2,cocktail2,cocktail
Love Addicted Girl #216,https://love-addicted-girls.s3.amazonaws.com/images/0216.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,cocktail,loli2,basic1,cocktail
Love Addicted Girl #217,https://love-addicted-girls.s3.amazonaws.com/images/0217.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,hime,maid1,cocktail3,hime
Love Addicted Girl #218,https://love-addicted-girls.s3.amazonaws.com/images/0218.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,gal,caba2,kira2,gal
Love Addicted Girl #219,https://love-addicted-girls.s3.amazonaws.com/images/0219.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,zero,shifuku3,kira2,zero
Love Addicted Girl #220,https://love-addicted-girls.s3.amazonaws.com/images/0220.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,zero,casino2,kira2,zero
Love Addicted Girl #221,https://love-addicted-girls.s3.amazonaws.com/images/0221.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,cocktail,wafuku1,cocktail1,cocktail
Love Addicted Girl #222,https://love-addicted-girls.s3.amazonaws.com/images/0222.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,odango,wafuku2,cocktail2,odango
Love Addicted Girl #223,https://love-addicted-girls.s3.amazonaws.com/images/0223.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,twintail,shifuku3,basic2,twintail
Love Addicted Girl #224,https://love-addicted-girls.s3.amazonaws.com/images/0224.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,gal,maid2,kira1,gal
Love Addicted Girl #225,https://love-addicted-girls.s3.amazonaws.com/images/0225.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,hime2,wafuku2,kira2,hime2
Love Addicted Girl #226,https://love-addicted-girls.s3.amazonaws.com/images/0226.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,twintail,cab1,kira1,twintail
Love Addicted Girl #227,https://love-addicted-girls.s3.amazonaws.com/images/0227.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,gal,sweet2,cocktail1,gal
Love Addicted Girl #228,https://love-addicted-girls.s3.amazonaws.com/images/0228.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,zero,shifuku2,kira1,zero
Love Addicted Girl #229,https://love-addicted-girls.s3.amazonaws.com/images/0229.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,cocktail,casino2,kira3,cocktail
Love Addicted Girl #230,https://love-addicted-girls.s3.amazonaws.com/images/0230.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,gal,caba2,gal3,gal
Love Addicted Girl #231,https://love-addicted-girls.s3.amazonaws.com/images/0231.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,gal,loli2,ero1,gal
Love Addicted Girl #232,https://love-addicted-girls.s3.amazonaws.com/images/0232.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,odango,caba2,ero2,odango
Love Addicted Girl #233,https://love-addicted-girls.s3.amazonaws.com/images/0233.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,zero,maid1,basic2,zero
Love Addicted Girl #234,https://love-addicted-girls.s3.amazonaws.com/images/0234.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,hime2,swim2,gal2,hime2
Love Addicted Girl #235,https://love-addicted-girls.s3.amazonaws.com/images/0235.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,gal,shifuku2,ero2,gal
Love Addicted Girl #236,https://love-addicted-girls.s3.amazonaws.com/images/0236.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,odango,sweet2,basic2,odango
Love Addicted Girl #237,https://love-addicted-girls.s3.amazonaws.com/images/0237.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,zero,casino1,ero2,zero
Love Addicted Girl #238,https://love-addicted-girls.s3.amazonaws.com/images/0238.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_lantern,cocktail,sakyubasu1,kira1,cocktail
Love Addicted Girl #239,https://love-addicted-girls.s3.amazonaws.com/images/0239.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,gal,sweet2,cocktail1,gal
Love Addicted Girl #240,https://love-addicted-girls.s3.amazonaws.com/images/0240.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,cocktail,sweet2,ero2,cocktail
Love Addicted Girl #241,https://love-addicted-girls.s3.amazonaws.com/images/0241.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,cocktail,shifuku,basic2,cocktail
Love Addicted Girl #242,https://love-addicted-girls.s3.amazonaws.com/images/0242.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,hime,shifuku2,basic1,hime
Love Addicted Girl #243,https://love-addicted-girls.s3.amazonaws.com/images/0243.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,zero,caba2,cocktail1,zero
Love Addicted Girl #244,https://love-addicted-girls.s3.amazonaws.com/images/0244.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,hime,shifuku3,cocktail2,hime
Love Addicted Girl #245,https://love-addicted-girls.s3.amazonaws.com/images/0245.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,odango,wafuku1,kira1,odango
Love Addicted Girl #246,https://love-addicted-girls.s3.amazonaws.com/images/0246.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,hime2,swim1,basic1,hime2
Love Addicted Girl #247,https://love-addicted-girls.s3.amazonaws.com/images/0247.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,hime2,shifuku3,basic2,hime2
Love Addicted Girl #248,https://love-addicted-girls.s3.amazonaws.com/images/0248.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,hime,sakyubasu1,cocktail2,hime
